ortholog	gene id	sequence id of ingroup best hit	taxonomy id of ingroup best hit	evalue of ingroup best hit	sequence id of outgroup best hit	taxonomy id of outgroup best hit	evalue of outgroup best hit	alien index	outgroup percentage	HGT or not
OG4739	yHMPu5000034604_Sporopachydermia_lactativora@Seq_2505	XP_019020812.1-698492-Saitoella_complic-Taphrinom	698492	4e-101	ACY22113.1-526226-Gordonia_bronchia-Actinobact	526226	6e-152	117.0263746345882	97.3333333333333	Yes
OG5673	yHMPu5000034939_Komagataella_pseudopastoris@Seq_4508	CBQ73814.1-999809-Sporisorium_reili-Basidiomyc	999809	2e-24	GAP72334.1-467085-Candidatus_Symbio-BacteroChl	467085	1e-61	85.88879562133965	99.0	Yes
OG34389	yHMPu5000034939_Komagataella_pseudopastoris@Seq_2309	na	na	1	WP_069653346.1-1077675-Enterococcus_plan-Firmicut	1077675	7e-22	48.71096189681369	90.6976744186046	Yes
OG10614	yHMPu5000034939_Komagataella_pseudopastoris@Seq_3749	XP_014179196.1-1186058-Trichosporon_asah-Basidiom	1186058	3e-168	WP_044414939.1-877500-Arcobacter_anaero-Proteobac	877500	0.0	74.7813352644776	93.0	Yes
OG62745	Nakaseomyces_nivariensis@Seq_3371	OAA46080.1-1081105-Metarhizium_riley-Sordariomy	1081105	3e-18	KOM28839.1-3914-Vigna_angularis-Streptophy	3914	9e-44	58.768600129177074	92.8571428571429	Yes
OG5631	Lachancea_lanzarotensis@Seq_2823	KXT12358.1-113226-Pseudocercospora_-Dothideomy	113226	2e-39	WP_035375147.1-1076596-Acetobacter_persi-Proteoba	1076596	1e-95	129.6379123882265	99.3333333333333	Yes
OG13310	Lachancea_lanzarotensis@Seq_1498	XP_016605618.1-645134-Spizellomyces_pun-other_Fun	645134	3e-69	WP_058989288.1-446692-Acetobacter_seneg-Proteobac	446692	2e-120	117.83730485080449	96.0	Yes
OG10730	Lachancea_lanzarotensis@Seq_1851	KKY16416.1-158046-Phaeomoniella_chl-Eurotiomyc	158046	5e-34	WP_030248487.1-436229-Streptacidiphilus-Actinobac	436229	2e-60	60.78350314971934	90.3333333333333	Yes
OG18883	Lachancea_lanzarotensis@Seq_4410	KDQ05766.1-930990-Botryobasidium_bo-Basidiomyc	930990	2e-40	SBV24586.1-307121-Micromonospora_kr-Actinobact	307121	6e-72	72.58411068714135	96.4539007092199	Yes
OG12079	Lachancea_lanzarotensis@Seq_1641	CEL10109.1-454130-Aspergillus_calid-Eurotiomyc	454130	4e-05	WP_010007263.1-1251-Leuconostoc_falla-Firmicutes	1251	2e-54	113.51981673726817	95.0	Yes
OG5438	Lachancea_lanzarotensis@Seq_438	KGQ11298.1-1245745-Beauveria_bassian-Sordariomy	1245745	2e-167	WP_013576388.1-741091-Rahnella_sp_Y9602-Proteobac	741091	0.0	76.67845524936348	91.0	Yes
OG30654	Lachancea_lanzarotensis@Seq_2758	KXS16618.1-1344416-Gonapodya_prolife-other_Fung	1344416	3e-19	WP_048836646.1-104099-Acetobacter_orlea-Proteobac	104099	3e-114	218.74558383443434	98.6666666666667	Yes
OG9465	Lachancea_lanzarotensis@Seq_76	EEB87846.1-554373-Moniliophthora_pe-Basidiomyc	554373	1e-46	AKR36184.1-180850-Bacillus_thuringi-Firmicutes	180850	2e-112	151.27746895704706	96.3333333333333	Yes
OG7775	Lachancea_lanzarotensis@Seq_2336	GAQ47090.1-5061-Aspergillus_niger-Eurotiomyc	5061	2e-63	SEQ22587.1-1855383-bacterium_A52C2-other_Bact	1855383	2e-137	170.39129688155938	95.0	Yes
OG4186	yHAB158_Kazachstania_viticola@Seq_5563	KGQ02237.1-1245745-Beauveria_bassian-Sordariomy	1245745	3e-41	WP_074616317.1-1736-Eubacterium_limos-Firmicutes	1736	8e-86	102.63549993172033	98.0	Yes
OG20481	yHAB158_Kazachstania_viticola@Seq_537	KXS20015.1-1344416-Gonapodya_prolife-other_Fung	1344416	7e-15	WP_038864472.1-413501-Cronobacter_muytj-Proteobac	413501	4e-86	164.04315739051268	99.0	Yes
OG230313	yHMPu5000034885_Ogataea_zsoltii@Seq_1446	OBS25131.1-36050-Fusarium_poae-Sordariomy	36050	8e-47	WP_046967994.1-242606-Luteibacter_rhizo-Proteobac	242606	2e-80	77.3716024299234	96.3333333333333	Yes
OG15183	yHMPu5000034885_Ogataea_zsoltii@Seq_3089	na	na	1	WP_062549851.1-1727164-Pedobacter_sp_PAC-BacteroC	1727164	1e-75	172.69388197455342	96.3333333333333	Yes
OG161662	yHMPu5000034885_Ogataea_zsoltii@Seq_4069	KIW65990.1-5601-Capronia_semi_imm-Eurotiomyc	5601	2e-27	WP_058322149.1-1358418-Sinorhizobium_sp_-Proteoba	1358418	1e-59	74.37587015636942	96.0	Yes
OG6241	yHMPu5000034885_Ogataea_zsoltii@Seq_4747	OAL53609.1-765867-Pyrenochaeta_sp_D-Dothideomy	765867	9e-55	WP_057255351.1-1736509-Ensifer_sp_Root27-Proteoba	1736509	5e-111	129.53255187256866	96.0	Yes
OG13157	yHMPu5000034885_Ogataea_zsoltii@Seq_4536	KIK27429.1-765257-Pisolithus_microc-Basidiomyc	765257	3e-04	WP_008087437.1-380397-Streptococcus_ict-Firmicute	380397	1e-45	95.50460110142399	96.6666666666667	Yes
OG6241	yHMPu5000034885_Ogataea_zsoltii@Seq_1002	OCL14683.1-574774-Glonium_stellatum-Dothideomy	574774	8e-57	WP_048848480.1-104101-Acetobacter_indon-Proteobac	104101	4e-114	131.94049748122055	96.3333333333333	Yes
OG9118	yHMPu5000034885_Ogataea_zsoltii@Seq_3597	KXT02611.1-113226-Pseudocercospora_-Dothideomy	113226	5e-49	WP_048637077.1-1109412-Brenneria_goodwin-Proteoba	1109412	0.0	349.299786954535	90.3333333333333	Yes
OG37278	Metschnikowia_bowlesiae@Seq_3243	na	na	1	KQK97237.1-4555-Setaria_italica-Streptophy	4555	2e-34	77.59474598123761	100.0	Yes
OG114983	Metschnikowia_bowlesiae@Seq_2320	KIJ51110.1-990650-Sphaerobolus_stel-Basidiomyc	990650	4e-32	XP_014001335.1-8030-Salmo_salar-Metazoa	8030	7e-74	96.14895811781449	96.5384615384615	Yes
OG8095	Metschnikowia_bowlesiae@Seq_4214	OAA41562.1-1081107-Cordyceps_brongni-Sordariomy	1081107	3e-32	XP_009049502.1-225164-Lottia_gigantea-Metazoa	225164	3e-68	82.89306334778566	91.6666666666667	Yes
OG13196	Metschnikowia_bowlesiae@Seq_1503	OAF57463.1-655981-Pseudogymnoascus_-Leotiomyce	655981	6e-22	KGA57053.1-630-Yersinia_enteroco-Proteobact	630	1e-55	77.77706753803156	98.0582524271845	Yes
OG7789	Metschnikowia_bowlesiae@Seq_4330	OAQ29971.1-1314771-Mortierella_elong-other_Fung	1314771	1e-17	XP_011498877.1-326594-Ceratosolen_solms-Metazoa	326594	4e-67	113.7429602885824	97.3333333333333	Yes
OG13999	Metschnikowia_bowlesiae@Seq_1329	XP_002561049.1-500485-Penicillium_ruben-Eurotiomy	500485	6e-23	EPQ07171.1-109478-Myotis_brandtii-Metazoa	109478	6e-55	73.68272297580947	98.3333333333333	Yes
OG11073	Metschnikowia_bowlesiae@Seq_1520	XP_014175056.1-655863-Grosmannia_clavig-Sordariom	655863	3e-20	XP_016654118.1-31271-Plasmodium_chabau-Apicomplex	31271	7e-41	47.50698909248775	94.578313253012	Yes
OG38015	Metschnikowia_bowlesiae@Seq_5297	EXX78940.1-1432141-Rhizophagus_irreg-other_Fung	1432141	8e-08	WP_009785673.1-313612-Lyngbya_sp_PCC_81-Cyanobact	313612	9e-43	80.47269521913522	100.0	Yes
OG11970	Metschnikowia_bowlesiae@Seq_5745	XP_011123049.1-756982-Arthrobotrys_olig-other_Pez	756982	2e-09	XP_018431463.1-125878-Nanorana_parkeri-Metazoa	125878	2e-59	115.12925464970229	95.8762886597938	Yes
OG32713	Metschnikowia_bowlesiae@Seq_2569	EEH07595.1-447093-Histoplasma_capsu-Eurotiomyc	447093	2e-33	P13821.1-5848-Plasmodium_falcip-Apicomplex	5848	1e-60	62.86294469139918	95.3333333333333	Yes
OG5508	Saccharomyces_cerevisiae@YKL107W	KIK51517.1-944289-Gymnopus_luxurian-Basidiomyc	944289	7e-16	WP_043947041.1-305-Ralstonia_solanac-Proteobact	305	2e-103	201.57766605897734	92.0	Yes
OG5438	Saccharomyces_cerevisiae@YNR058W	KGQ11298.1-1245745-Beauveria_bassian-Sordariomy	1245745	4e-132	XP_015331582.1-9994-Marmota_marmota_m-Metazoa	9994	0.0	157.96208068471503	91.3333333333333	Yes
OG11392	Saccharomyces_cerevisiae@YLL060C	XP_009218438.1-644352-Gaeumannomyces_gr-Sordariom	644352	7e-31	WP_065832449.1-317-Pseudomonas_syrin-Proteobact	317	5e-124	214.47688588506747	98.3333333333333	Yes
OG9983	Saccharomyces_cerevisiae@YFR055W	KZP05001.1-436010-Fibulorhizoctonia-Basidiomyc	436010	1.00E-82	WP_068834322.1-457502-Polaromonas_jejue-Proteobac	457502	0	271.7050409732974	91.0	Yes
OG11668	Saccharomyces_cerevisiae@YJL217W	KGQ14046.1-1245745-Beauveria_bassian-Sordariomy	1245745	7e-48	SEN75785.1-1166340-Sphingomonas_sp_S-Proteobact	1166340	4e-95	108.78111515865557	94.0	Yes
OG41604	Saccharomyces_cerevisiae@YDR540C	na	na	1	ALS36432.1-118060-Enterococcus_rota-Firmicutes	118060	7e-88	200.6815780344207	100.0	Yes
OG4186	Saccharomyces_cerevisiae@YJL218W	KFA46158.1-1280524-Stachybotrys_char-Sordariomy	1280524	2.00E-53	CRH33807.1-553-Pantoea_ananatis-Proteobact	553	1.00E-81	65.16552978439321	90.0	Yes
OG28190	yHMPu5000034605_Spencermartinsiella_europaea@Seq_5262	KZV84964.1-1314781-Exidia_glandulosa-Basidiomyc	1314781	2e-58	SFJ00967.1-420953-Paraburkholderia_-Proteobact	420953	1e-97	90.49396580732773	99.3333333333333	Yes
OG28182	yHMPu5000034605_Spencermartinsiella_europaea@Seq_2351	XP_007286426.1-1213859-Colletotrichum_gl-Sordario	1213859	5e-65	AHZ45669.1-77133-uncultured_bacter-other_Bact	77133	3e-110	104.12715480849806	99.0	Yes
OG11222	yHMPu5000034605_Spencermartinsiella_europaea@Seq_4361	XP_018136130.1-1380566-Pochonia_chlamydo-Sordario	1380566	6e-54	OGV66231.1-1798578-Lentisphaerae_bac-other_Bact	1798578	3e-135	187.20253971307767	95.6666666666667	Yes
OG11222	yHMPu5000034605_Spencermartinsiella_europaea@Seq_4882	XP_018136130.1-1380566-Pochonia_chlamydo-Sordario	1380566	4e-68	WP_009099866.1-595460-Rhodopirellula_sp-Planctomy	595460	1e-131	146.44915521974477	95.6666666666667	Yes
OG28190	yHMPu5000034605_Spencermartinsiella_europaea@Seq_5586	KIM94832.1-913774-Oidiodendron_maiu-Leotiomyce	913774	6e-63	SFJ00967.1-420953-Paraburkholderia_-Proteobact	420953	7e-100	85.04149776095244	99.3333333333333	Yes
OG12583	yHMPu5000034605_Spencermartinsiella_europaea@Seq_3670	XP_018760437.1-334819-Fusarium_verticil-Sordariom	334819	9e-75	SEG48789.1-568106-Marinobacterium_l-Proteobact	568106	3e-169	217.54161103010838	100.0	Yes
OG5576	yHMPu5000034605_Spencermartinsiella_europaea@Seq_4117	KXN67142.1-796925-Conidiobolus_coro-other_Fung	796925	4e-100	WP_017125825.1-117681-Pseudomonas_ginge-Proteobac	117681	9e-146	105.10798406150974	91.3333333333333	Yes
OG10716	yHMPu5000034605_Spencermartinsiella_europaea@Seq_4527	KKP06314.1-5544-Trichoderma_harzi-Sordariomy	5544	2e-26	WP_064236112.1-1805819-Halomonas_sp_ALS9-Proteoba	1805819	2e-64	87.49823353377374	100.0	Yes
OG9465	yHMPu5000034605_Spencermartinsiella_europaea@Seq_1928	EEB87846.1-554373-Moniliophthora_pe-Basidiomyc	554373	6e-16	WP_051311422.1-202772-Zooshikella_gangh-Proteobac	202772	3e-118	235.55682666595263	93.0	Yes
OG11427	yHMPu5000034605_Spencermartinsiella_europaea@Seq_1791	na	na	1	WP_034702003.1-155617-Enterococcus_mora-Firmicute	155617	2e-30	68.38440560926142	95.3333333333333	Yes
OG15114	yHMPu5000034605_Spencermartinsiella_europaea@Seq_5022	XP_013947429.1-452589-Trichoderma_atrov-Sordariom	452589	4e-59	GAP07933.1-229919-Anaerolinea_therm-Chloroflex	229919	1e-89	70.46384715094126	98.3333333333333	Yes
OG24092	yHMPu5000034605_Spencermartinsiella_europaea@Seq_2643	na	na	1	ADV84937.1-401053-Terriglobus_saane-other_Bact	401053	6e-43	97.21939952951591	99.1111111111111	Yes
OG11748	yHMPu5000034605_Spencermartinsiella_europaea@Seq_1562	na	na	1	SFS41100.1-1302689-Mucilaginibacter_-BacteroChl	1302689	2e-102	234.1705323048327	96.0	Yes
OG24104	yHMPu5000034605_Spencermartinsiella_europaea@Seq_803	EKC98099.1-1220162-Trichosporon_asah-Basidiomyc	1220162	1e-75	SEW26977.1-29529-Chitinophaga_arve-BacteroChl	29529	3e-125	114.03064236103418	97.3333333333333	Yes
OG20601	yHMPu5000034605_Spencermartinsiella_europaea@Seq_402	GAM35481.1-1472165-Talaromyces_cellu-Eurotiomyc	1472165	4e-93	ABG03598.1-266117-Rubrobacter_xylan-Actinobact	266117	6e-134	94.00052370464775	98.6666666666667	Yes
OG11605	yHMPu5000034605_Spencermartinsiella_europaea@Seq_3445	KZT65014.1-1314783-Daedalea_quercina-Basidiomyc	1314783	1e-24	WP_075055355.1-1034015-Nitrososphaera_vi-Thaumarc	1034015	1e-75	117.43183974269633	95.6666666666667	Yes
OG34666	yHMPu5000034605_Spencermartinsiella_europaea@Seq_5105	XP_014572821.1-1276143-Metarhizium_majus-Sordario	1276143	7e-08	OLB58737.1-1805232-Ktedonobacter_sp_-Chloroflex	1805232	4e-72	147.92506173955434	99.3333333333333	Yes
OG11605	yHMPu5000034605_Spencermartinsiella_europaea@Seq_2925	XP_016612309.1-645134-Spizellomyces_pun-other_Fun	645134	1e-27	WP_060120315.1-101571-Burkholderia_ubon-Proteobac	101571	9e-78	115.23461516536011	95.6666666666667	Yes
OG34666	yHMPu5000034605_Spencermartinsiella_europaea@Seq_1624	SAM84929.1-307758-Ustilago_bromivor-Basidiomyc	307758	3e-06	WP_007918779.1-363277-Ktedonobacter_rac-Chlorofle	363277	8e-82	174.01563781453575	99.3333333333333	Yes
OG12001	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8690	CZR63546.1-576137-Phialocephala_sub-Leotiomyce	576137	1e-10	WP_049762764.1-152260-Chloroflexus_aggr-Chlorofle	152260	4e-32	49.270577684749114	95.8904109589041	Yes
OG219943	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4342	KZP28223.1-436010-Fibulorhizoctonia-Basidiomyc	436010	2e-13	AIU72449.1-1453496-Hafnia_alvei_FB1-Proteobact	1453496	8e-36	51.573162777743164	98.6666666666667	Yes
OG11073	Metschnikowia_kipukae@Seq_3183	KJZ68584.1-1043627-Hirsutella_minnes-Sordariomy	1043627	1e-39	KHN75586.1-6265-Toxocara_canis-Metazoa	6265	2e-86	107.5283521901602	97.3333333333333	Yes
OG9976	yHMPu5000035252_Yamadazyma_nakazawae@Seq_2940	ESA04096.1-747089-Rhizophagus_irreg-other_Fung	747089	1e-33	SEQ89438.1-137733-Granulicatella_ba-Firmicutes	137733	1e-66	75.9853080688035	92.6666666666667	Yes
OG4186	Candida_glabrata@Seq_2073	KGQ02237.1-1245745-Beauveria_bassian-Sordariomy	1245745	1e-44	WP_013378444.1-186802-Clostridiales-Firmicutes	186802	3e-93	111.72805726804012	98.0	Yes
OG191280	Candida_glabrata@Seq_4651	na	na	1	CCL55332.1-1215075-Clostridioides_di-Firmicutes	1215075	5e-47	106.61206145828605	100.0	Yes
OG10941	Candida_glabrata@Seq_4755	OAA43238.1-1081105-Metarhizium_riley-Sordariomy	1081105	7e-20	XP_006820926.1-10224-Saccoglossus_kowa-Metazoa	10224	1e-41	50.30019710193028	95.6937799043062	Yes
OG229525	Candida_glabrata@Seq_1834	XP_018140280.1-1380566-Pochonia_chlamydo-Sordario	1380566	1e-32	WP_035163146.1-228229-Lactobacillus_sae-Firmicute	228229	3e-94	141.66166347696273	100.0	Yes
OG38653	yHMPu5000034611_Saturnispora_mendoncae@Seq_4230	KJX99745.1-1047168-Zymoseptoria_brev-Dothideomy	1047168	5e-81	WP_016167594.1-202954-Acinetobacter_tan-Proteobac	202954	0.0	275.6170639787256	100.0	Yes
OG7968	yHMPu5000034611_Saturnispora_mendoncae@Seq_411	KFY21433.1-1420906-Pseudogymnoascus_-Leotiomyce	1420906	4e-17	WP_057537814.1-1505-Paeniclostridium_-Firmicutes	1505	7e-48	70.82052209488	98.6666666666667	Yes
OG22811	yHMPu5000035282_Trigonopsis_vinaria@Seq_4652	XP_011324325.1-229533-Fusarium_graminea-Sordariom	229533	9e-76	WP_011333301.1-294-Pseudomonas_fluor-Proteobact	294	1e-95	45.9463413442231	99.6666666666667	Yes
OG58213	yHMPu5000035282_Trigonopsis_vinaria@Seq_3810	XP_015406235.1-1509407-Aspergillus_nomiu-Eurotiom	1509407	6e-30	SDX36302.1-1798195-Collimonas_sp_OK2-Proteobact	1798195	2e-99	159.97698370525725	100.0	Yes
OG13310	yHMPu5000035282_Trigonopsis_vinaria@Seq_674	XP_016605618.1-645134-Spizellomyces_pun-other_Fun	645134	2e-65	ODU84054.1-1660120-Novosphingobium_s-Proteobact	1660120	2e-106	94.40598881275588	95.6666666666667	Yes
OG8269	yHMPu5000035282_Trigonopsis_vinaria@Seq_122	KZT59980.1-1353952-Calocera_cornea_H-Basidiomyc	1353952	1e-95	ADB37061.1-504472-Spirosoma_lingual-BacteroChl	504472	4e-144	111.44037519558833	99.6666666666667	Yes
OG3924	yHMPu5000035282_Trigonopsis_vinaria@Seq_75	OJI83483.1-767770-Aspergillus_tubin-Eurotiomyc	767770	4e-53	SDU04879.1-44577-Nitrosomonas_urea-Proteobact	44577	5e-95	96.48543035443572	97.0	Yes
OG11084	yHMPu5000034749_Lipomyces_mesembrius@Seq_5401	XP_014657203.1-84753-Moesziomyces_anta-Basidiomyc	84753	1e-57	WP_035811628.1-68895-Cupriavidus_basil-Proteobact	68895	6e-125	154.78402685436706	99.6666666666667	Yes
OG20490	yHMPu5000034749_Lipomyces_mesembrius@Seq_3530	KXS14584.1-1344416-Gonapodya_prolife-other_Fung	1344416	4e-58	WP_047857086.1-48-Archangium_gephyr-Proteobact	48	8e-81	52.26630995830308	98.3333333333333	Yes
OG19137	yHMPu5000034749_Lipomyces_mesembrius@Seq_145	XP_002567851.1-500485-Penicillium_ruben-Eurotiomy	500485	5e-88	SEC48790.1-416943-Paraburkholderia_-Proteobact	416943	4e-138	115.35239820101648	99.6666666666667	Yes
OG9872	yHMPu5000034749_Lipomyces_mesembrius@Seq_960	KFZ13515.1-1420914-Pseudogymnoascus_-Leotiomyce	1420914	2e-20	XP_018859243.1-51240-Juglans_regia-Streptophy	51240	4e-43	52.266309958303104	95.3333333333333	Yes
OG29016	yHMPu5000034749_Lipomyces_mesembrius@Seq_2988	OJJ85079.1-1160497-Aspergillus_glauc-Eurotiomyc	1160497	3e-21	SHH03274.1-1437360-Bradyrhizobium_er-Proteobact	1437360	2e-44	53.36492224697122	98.6666666666667	Yes
OG150695	yHMPu5000034749_Lipomyces_mesembrius@Seq_3139	na	na	1	YP_009154708.1-1670975-Ustilaginoidea_vi-Viruses	1670975	8e-28	62.39294106215344	100.0	Yes
OG11311	yHMPu5000034749_Lipomyces_mesembrius@Seq_2927	XP_006966995.1-431241-Trichoderma_reese-Sordariom	431241	4e-29	WP_029631042.1-360055-Zavarzinella_form-Planctomy	360055	0.0	395.1283452631017	99.3333333333333	Yes
OG20878	yHMPu5000034749_Lipomyces_mesembrius@Seq_3262	OJJ98621.1-690307-Aspergillus_acule-Eurotiomyc	690307	4e-15	OLB64160.1-1803495-Actinobacteria_ba-Actinobact	1803495	1e-82	155.65949559172097	98.6666666666667	Yes
OG10977	yHMPu5000034749_Lipomyces_mesembrius@Seq_1710	OAI97404.1-13291-Tilletia_controve-Basidiomyc	13291	1e-46	XP_004344636.1-1257118-Acanthamoeba_cast-Amoebozo	1257118	1e-71	57.564627324851145	92.6666666666667	Yes
OG20884	yHMPu5000034749_Lipomyces_mesembrius@Seq_372	XP_009657897.1-498257-Verticillium_dahl-Sordariom	498257	1e-07	WP_056148179.1-1736227-Duganella_sp_Leaf-Proteoba	1736227	2e-45	86.80508635321378	98.3333333333333	Yes
OG9872	yHMPu5000034749_Lipomyces_mesembrius@Seq_4240	OAJ03427.1-43049-Tilletia_indica-Basidiomyc	43049	8e-17	XP_018859243.1-51240-Juglans_regia-Streptophy	51240	2e-36	45.13541112800675	98.6666666666667	Yes
OG53825	yHMPu5000034749_Lipomyces_mesembrius@Seq_5341	KIL85498.1-40199-Fusarium_avenaceu-Sordariomy	40199	5e-32	WP_008970745.1-551947-Bradyrhizobium_sp-Proteobac	551947	4e-72	92.32654727107602	99.3333333333333	Yes
OG5783	yHMPu5000035044_Barnettozyma_californica@Seq_3792	OKP00746.1-1316194-Penicillium_subru-Eurotiomyc	1316194	1e-73	AEK62000.1-1005048-Collimonas_fungiv-Proteobact	1005048	4e-96	51.573162777743136	98.6666666666667	Yes
OG171533	yHMPu5000035044_Barnettozyma_californica@Seq_3519	na	na	1	WP_036068789.1-33968-Leuconostoc_pseud-Firmicutes	33968	6e-65	147.87627157538492	100.0	Yes
OG12690	yHMPu5000035044_Barnettozyma_californica@Seq_1907	KXJ88652.1-196109-Microdochium_boll-Sordariomy	196109	2e-10	WP_046036091.1-294-Pseudomonas_fluor-Proteobact	294	1e-101	210.22839064301812	96.3333333333333	Yes
OG57582	yHMPu5000035044_Barnettozyma_californica@Seq_1276	na	na	1	WP_061492723.1-1692238-Enterobacter_sp_F-Proteoba	1692238	6e-21	46.5625274836469	93.3333333333333	Yes
OG12690	yHMPu5000035044_Barnettozyma_californica@Seq_2675	KJA27147.1-945553-Hypholoma_sublate-Basidiomyc	945553	2e-06	WP_004418088.1-317-Pseudomonas_syrin-Proteobact	317	6e-47	93.30737652408777	96.0	Yes
OG8891	yHMPu5000035044_Barnettozyma_californica@Seq_508	XP_014539341.1-1276141-Metarhizium_brunn-Sordario	1276141	1e-65	WP_032079947.1-676-Vibrio_fluvialis-Proteobact	676	1e-119	124.33959502167846	100.0	Yes
OG51641	yHMPu5000035044_Barnettozyma_californica@Seq_4025	OAQ33353.1-1314771-Mortierella_elong-other_Fung	1314771	3e-15	WP_010278888.1-33968-Leuconostoc_pseud-Firmicutes	33968	8e-92	176.3182229075298	99.6666666666667	Yes
OG4739	Tortispora_caseinolytica@Seq_2645	XP_019020812.1-698492-Saitoella_complic-Taphrinom	698492	3e-75	SDM87819.1-1137991-Geodermatophilus_-Actinobact	1137991	6e-122	107.52835219016018	98.0	Yes
OG3300	Tortispora_caseinolytica@Seq_509	KXS14713.1-1344416-Gonapodya_prolife-other_Fung	1344416	6e-67	WP_048809258.1-400772-Microbacterium_gi-Actinobac	400772	3e-91	55.95518941241707	96.6666666666667	Yes
OG10614	Tortispora_caseinolytica@Seq_1110	XP_014179196.1-1186058-Trichosporon_asah-Basidiom	1186058	1e-164	SFP47990.1-223786-Hydrogenimonas_th-Proteobact	223786	0.0	82.89306334778564	94.0	Yes
OG37457	yHMPu5000035703_Cyberlindnera_americana@Seq_1065	XP_016236765.1-91928-Exophiala_spinife-Eurotiomyc	91928	2e-10	GAL58181.1-1115515-Escherichia_vulne-Proteobact	1115515	6e-111	231.4624821037305	99.0	Yes
OG9118	yHMPu5000035703_Cyberlindnera_americana@Seq_5515	KXT02611.1-113226-Pseudocercospora_-Dothideomy	113226	1e-43	WP_048637077.1-1109412-Brenneria_goodwin-Proteoba	1109412	3e-148	240.6728224757067	90.3333333333333	Yes
OG32399	yHMPu5000035703_Cyberlindnera_americana@Seq_4805	EKV17461.1-1170229-Penicillium_digit-Eurotiomyc	1170229	3e-25	XP_009068036.1-57068-Acanthisitta_chlo-Metazoa	57068	5e-88	144.5520352348589	94.5525291828794	Yes
OG4124	yHMPu5000034670_Blastobotrys_proliferans@Seq_4158	XP_019021075.1-698492-Saitoella_complic-Taphrinom	698492	4e-86	WP_022579953.1-287-Pseudomonas_aerug-Proteobact	287	1e-113	63.556091871959126	97.0	Yes
OG20601	yHMPu5000034670_Blastobotrys_proliferans@Seq_7082	GAM35481.1-1472165-Talaromyces_cellu-Eurotiomyc	1472165	7e-95	ABG03598.1-266117-Rubrobacter_xylan-Actinobact	266117	2e-143	111.77684743220956	98.6666666666667	Yes
OG7912	yHMPu5000034670_Blastobotrys_proliferans@Seq_1044	OJJ66199.1-767769-Aspergillus_brasi-Eurotiomyc	767769	3e-17	WP_040723684.1-132249-Nocardia_veterana-Actinobac	132249	1e-39	51.75548433453711	90.0	Yes
OG64259	yHMPu5000034670_Blastobotrys_proliferans@Seq_2359	OAL68456.1-34388-Trichophyton_viol-Eurotiomyc	34388	3e-14	XP_012143752.1-143995-Megachile_rotunda-Metazoa	143995	8e-41	61.18896825782751	100.0	Yes
OG35630	yHMPu5000034670_Blastobotrys_proliferans@Seq_5264	CDS03144.1-688394-Lichtheimia_ramos-other_Fung	688394	2e-33	CCA59247.1-953739-Streptomyces_vene-Actinobact	953739	2e-69	82.89306334778564	99.3333333333333	Yes
OG24104	yHMPu5000034670_Blastobotrys_proliferans@Seq_6328	XP_014180090.1-1186058-Trichosporon_asah-Basidiom	1186058	2e-70	SEW26977.1-29529-Chitinophaga_arve-BacteroChl	29529	4e-133	144.3697136780649	98.0	Yes
OG11427	yHMPu5000034670_Blastobotrys_proliferans@Seq_2866	na	na	1	WP_003697788.1-1623-Lactobacillus_rum-Firmicutes	1623	3e-30	67.97894050115326	95.3333333333333	Yes
OG13944	yHMPu5000034670_Blastobotrys_proliferans@Seq_293	XP_016237172.1-91928-Exophiala_spinife-Eurotiomyc	91928	1e-32	WP_065563678.1-1196095-Gilliamella_apico-Proteoba	1196095	0.0	386.83429562299966	98.6666666666667	Yes
OG22691	yHMPu5000034670_Blastobotrys_proliferans@Seq_981	XP_018137944.1-1380566-Pochonia_chlamydo-Sordario	1380566	2e-114	WP_035177259.1-639030-Acidobacteria_bac-other_Bac	639030	0.0	198.7154651780479	100.0	Yes
OG8167	yHMPu5000035032_Candida_gatunensis@Seq_3457	OKP14594.1-1316194-Penicillium_subru-Eurotiomyc	1316194	1e-77	WP_053656813.1-1415544-Streptomyces_sp_M-Actinoba	1415544	3e-113	81.79445105911753	97.3333333333333	Yes
