"ID"	"NAME"	"EQUATION"	"EC.NUMBER"	"GENE.ASSOCIATION"	"LOWER.BOUND"	"UPPER.BOUND"	"OBJECTIVE"	"COMPARTMENT"	"MIRIAM"	"SUBSYSTEM"	"REPLACEMENT.ID"	"NOTE"	"REFERENCE"	"CONFIDENCE.SCORE"	"other"
"R10040"	"beta-D-glucoside glucohydrolase"	"H2O[s] + Linamarin[s] => beta-D-Glucose[s] + Acetone cyanohydrin[s]"	"ec-code/3.2.1.21"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_2677 or yHMPu5000034670_Blastobotrys_proliferans@Seq_558 or yHMPu5000034670_Blastobotrys_proliferans@Seq_4000 or yHMPu5000034667_Blastobotrys_serpentis@Seq_284 or Sclerotinia_sclerotiorum@Seq_5697 or Aspergillus_nidulans@Seq_9981 or yHMPu5000034673_Blastobotrys_nivea@Seq_5425 or yHMPu5000034673_Blastobotrys_nivea@Seq_4688 or yHMPu5000034673_Blastobotrys_nivea@Seq_3651 or yHMPu5000034673_Blastobotrys_nivea@Seq_6857 or Metschnikowia_santaceciliae@Seq_5740 or Sclerotinia_sclerotiorum@Seq_8569 or Aspergillus_nidulans@Seq_3040 or Fusarium_graminearum@Seq_4311 or Fusarium_graminearum@Seq_4796 or Stagonospora_nodorum@Seq_11044 or Botrytis_cinerea@Seq_14818 or yHMPu5000034670_Blastobotrys_proliferans@Seq_7210 or Aspergillus_nidulans@Seq_6781 or yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_598 or Arxula_adeninivorans@Seq_4284 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_2058 or yHMPu5000034673_Blastobotrys_nivea@Seq_9625 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_4470 or yHMPu5000034673_Blastobotrys_nivea@Seq_8338 or yHMPu5000034754_Lipomyces_arxii@Seq_2760 or Aspergillus_nidulans@Seq_1082 or yHMPu5000034754_Lipomyces_arxii@Seq_7446 or yHMPu5000034754_Lipomyces_arxii@Seq_4198 or yHMPu5000034673_Blastobotrys_nivea@Seq_5973 or yHMPu5000034648_Candida_restingae@Seq_1137 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_324 or yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_3998 or Metschnikowia_dekortum@Seq_4738 or Yarrowia_deformans@Seq_1172 or Metschnikowia_lockheadii@Seq_4016 or yHMPu5000035045_Barnettozyma_hawaiiensis@Seq_1453 or yHMPu5000034892_Ogataea_pilisensis@Seq_3452 or Stagonospora_nodorum@Seq_7494"	0	1000	NA	NA	"kegg.reaction/R10040;kegg.pathway/rn00460;kegg.orthology/K01188;kegg.orthology/K05349;kegg.orthology/K05350"	"Cyanoamino acid metabolism"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10074"	"glutaryl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase"	"Glutaryl-CoA[s] + Electron-transferring flavoprotein[s] <=> Glutaconyl-1-CoA[s] + Reduced electron-transferring flavoprotein[s]"	"ec-code/1.3.8.6"	"Arthrobotrys_oligospora@Seq_8174"	-1000	1000	NA	NA	"kegg.reaction/R10074;kegg.orthology/K00252;rhea/20592"	""	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10079"	"carbamate hydro-lyase;"	"H+[s] + HCO3-[s] + Cyanate[s] <=> 2 CO2[s] + Ammonia[s]"	"ec-code/4.2.1.104"	"yHMPu5000034761_Lipomyces_lipofer@Seq_5810"	-1000	1000	NA	NA	"kegg.reaction/R10079;kegg.orthology/K01725"	""	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10116"	"3-hydroxyglutaryl-[acp]-methyl-ester:NADP+ oxidoreductase"	"NADPH[s] + H+[s] + 3-Ketoglutaryl-[acp] methyl ester[s] <=> NADP+[s] + 3-Hydroxyglutaryl-[acp] methyl ester[s]"	"ec-code/1.1.1.100"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_2625 or Aspergillus_nidulans@Seq_2799 or Fusarium_graminearum@Seq_7753 or Aspergillus_nidulans@Seq_714 or Saitoella_complicata@Seq_2594 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_241 or Fusarium_graminearum@Seq_12804 or yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2298 or Sclerotinia_sclerotiorum@Seq_9512 or yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_2645 or Coccidioides_immitis@Seq_563 or yHMPu5000035654_Tortispora_ganteri@Seq_3381 or yHMPu5000035691_Candida_salmanticensis@Seq_907 or Sclerotinia_sclerotiorum@Seq_9729 or Aspergillus_nidulans@Seq_9071"	-1000	1000	NA	NA	"kegg.reaction/R10116;kegg.pathway/rn00780;kegg.module/M00572;kegg.orthology/K00059"	"Biotin metabolism"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10120"	"3-hydroxypimeloyl-[acp]-methyl-ester:NADP+ oxidoreductase"	"NADPH[s] + H+[s] + 3-Ketopimeloyl-[acp] methyl ester[s] <=> NADP+[s] + 3-Hydroxypimeloyl-[acp] methyl ester[s]"	"ec-code/1.1.1.100"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_2625 or Aspergillus_nidulans@Seq_2799 or Fusarium_graminearum@Seq_7753 or Aspergillus_nidulans@Seq_714 or Saitoella_complicata@Seq_2594 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_241 or Fusarium_graminearum@Seq_12804 or yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2298 or Sclerotinia_sclerotiorum@Seq_9512 or yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_2645 or Coccidioides_immitis@Seq_563 or yHMPu5000035654_Tortispora_ganteri@Seq_3381 or yHMPu5000035691_Candida_salmanticensis@Seq_907 or Sclerotinia_sclerotiorum@Seq_9729 or Aspergillus_nidulans@Seq_9071"	-1000	1000	NA	NA	"kegg.reaction/R10120;kegg.pathway/rn00780;kegg.module/M00572;kegg.orthology/K00059"	"Biotin metabolism"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10124"	"pimeloyl-[acyl-carrier protein]:L-alanine C-pimeloyltransferase (decarboxylating)"	"L-Alanine[s] + Pimeloyl-[acyl-carrier protein][s] <=> CO2[s] + Acyl-carrier protein[s] + 8-Amino-7-oxononanoate[s]"	"ec-code/2.3.1.47"	"Geotrichum_candidum@Seq_4731 or Stagonospora_nodorum@Seq_2024"	-1000	1000	NA	NA	"kegg.reaction/R10124;kegg.pathway/rn00780;kegg.module/M00123;kegg.orthology/K00652"	"Biotin metabolism"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10138"	""	"G00164[s] + UDP-D-glucuronate[s] => G00165[s] + UDP (G10619)[s]"	"ec-code/2.4.1.225"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_6131"	0	1000	NA	NA	"kegg.reaction/R10138;kegg.pathway/rn00534;kegg.orthology/K02367"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10139"	""	"G00165[s] + UDP-N-acetyl-D-glucosamine[s] => UDP (G10619)[s] + G13062[s]"	"ec-code/2.4.1.224"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_6131"	0	1000	NA	NA	"kegg.reaction/R10139;kegg.pathway/rn00534;kegg.orthology/K02367"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10147"	"L-aspartate-4-semialdehyde hydro-lyase [adding pyruvate and cyclizing; (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate-forming]"	"Pyruvate[s] + L-Aspartate 4-semialdehyde[s] <=> H2O[s] + (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate[s]"	"ec-code/4.3.3.7"	"Stagonospora_nodorum@Seq_9598"	-1000	1000	NA	NA	"kegg.reaction/R10147;kegg.pathway/rn00261;kegg.pathway/rn00300;kegg.module/M00016;kegg.orthology/K01714;rhea/34174"	"Monobactam biosynthesis;Lysine biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10178"	"4-aminobutanoate:pyruvate aminotransferase"	"Pyruvate[s] + 4-Aminobutanoate[s] <=> L-Alanine[s] + Succinate semialdehyde[s]"	"ec-code/2.6.1.96"	"yHMPu5000026124_Ogataea_henricii@Seq_5027 or Pachysolen_tannophilus@Seq_5157"	-1000	1000	NA	NA	"kegg.reaction/R10178;kegg.pathway/rn00250;kegg.pathway/rn00650;kegg.module/M00027;kegg.orthology/K16871;rhea/32266"	"Alanine, aspartate and glutamate metabolism;Butanoate metabolism"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10206"	"methanesulfonate,FMNH2:oxygen oxidoreductase"	"Oxygen[s] + Reduced FMN[s] + Methanesulfonic acid[s] => H2O[s] + FMN[s] + Formaldehyde[s] + Sulfite[s]"	"ec-code/1.14.14.5;ec-code/1.14.14.34"	"Sclerotinia_sclerotiorum@Seq_5606 or Aspergillus_nidulans@Seq_1103 or Wickerhamomyces_ciferrii@Seq_2698 or yHMPu5000035650_Trigonopsis_variabilis@Seq_4442 or yHMPu5000035639_Wickerhamomyces_canadensis@Seq_1668 or Yarrowia_lipolytica@Seq_2752 or yHMPu5000035274_Wickerhamomyces_alni@Seq_5152 or Stagonospora_nodorum@Seq_4991 or Aspergillus_nidulans@Seq_4441 or yHMPu5000035658_Starmera_amethionina@Seq_1758"	0	1000	NA	NA	"kegg.reaction/R10206;kegg.pathway/rn00920;kegg.orthology/K04091;rhea/29310"	"Sulfur metabolism"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10209"	"tRNA-guanosine34:7-aminomethyl-7-carbaguanine tRNA-D-ribosyltransferase"	"tRNA guanine[s] + 7-Aminomethyl-7-carbaguanine[s] <=> Guanine[s] + tRNA 7-aminomethyl-7-carbaguanine[s]"	"ec-code/2.4.2.29"	"Arthrobotrys_oligospora@Seq_8436 or Stagonospora_nodorum@Seq_4886"	-1000	1000	NA	NA	"kegg.reaction/R10209;kegg.orthology/K00773;rhea/24107"	""	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10239"	"malonyl-CoA:hexanoate malonyltransferase (norsolorinic acid anthrone-forming)"	"7 Malonyl-CoA[s] + Hexanoyl-[acp][s] => 2 H2O[s] + 7 CoA[s] + 7 CO2[s] + Acyl-carrier protein[s] + Norsolorinic acid anthrone[s]"	"ec-code/2.3.1.221"	"Botrytis_cinerea@Seq_3983"	0	1000	NA	NA	"kegg.reaction/R10239;kegg.pathway/rn00254;kegg.orthology/K15316;rhea/35182"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10307"	"S-adenosyl-L-methionine:dihydrosterigmatocystin 8-O-methyltransferase"	"S-Adenosyl-L-methionine[s] + Dihydrosterigmatocystin[s] => S-Adenosyl-L-homocysteine[s] + Dihydro-O-methylsterigmatocystin[s]"	"ec-code/2.1.1.110"	"Aspergillus_nidulans@Seq_138"	0	1000	NA	NA	"kegg.reaction/R10307;kegg.pathway/rn00254;kegg.orthology/K17650;rhea/35770"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10310"	"(1'S,5'S)-hydroxyaverantin:NAD+ oxidoreductase"	"NAD+[s] + (1'S,5'S)-5'-Hydroxyaverantin[s] => NADH[s] + H+[s] + 5'-Oxoaverantin[s]"	"ec-code/1.1.1.352"	"Stagonospora_nodorum@Seq_2064"	0	1000	NA	NA	"kegg.reaction/R10310;kegg.pathway/rn00254;kegg.orthology/K17652;rhea/35478"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10311"	"(1'S,5'R)-hydroxyaverantin:NAD+ oxidoreductase"	"NAD+[s] + (1'S,5'R)-5'-Hydroxyaverantin[s] => NADH[s] + H+[s] + 5'-Oxoaverantin[s]"	"ec-code/1.1.1.352"	"Stagonospora_nodorum@Seq_2064"	0	1000	NA	NA	"kegg.reaction/R10311;kegg.pathway/rn00254;kegg.orthology/K17652;rhea/35482"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10317"	"(1'S)-averantin,NADPH:O2 oxidoreductase (5'-hydroxylating)"	"NADPH[s] + Oxygen[s] + H+[s] + (1'S)-Averantin[s] => H2O[s] + NADP+[s] + (1'S,5'S)-5'-Hydroxyaverantin[s]"	"ec-code/1.14.13.174"	"Aspergillus_nidulans@Seq_8064 or Fusarium_graminearum@Seq_7137 or Botrytis_cinerea@Seq_6751 or Fusarium_graminearum@Seq_8792 or Aspergillus_nidulans@Seq_2608 or Stagonospora_nodorum@Seq_159 or Aspergillus_nidulans@Seq_175 or Stagonospora_nodorum@Seq_162 or Stagonospora_nodorum@Seq_536 or Botrytis_cinerea@Seq_9681 or Botrytis_cinerea@Seq_13280 or Stagonospora_nodorum@Seq_2787 or Stagonospora_nodorum@Seq_3009 or Sclerotinia_sclerotiorum@Seq_1961 or Stagonospora_nodorum@Seq_5263 or Sclerotinia_sclerotiorum@Seq_7164 or Botrytis_cinerea@Seq_13931 or Stagonospora_nodorum@Seq_7610 or Stagonospora_nodorum@Seq_11083 or Stagonospora_nodorum@Seq_8957"	0	1000	NA	NA	"kegg.reaction/R10317;kegg.pathway/rn00254;kegg.orthology/K17645;rhea/35574"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10318"	"(1'S)-averantin,NADPH:O2 oxidoreductase (5'-hydroxylating)"	"NADPH[s] + Oxygen[s] + H+[s] + (1'S)-Averantin[s] => H2O[s] + NADP+[s] + (1'S,5'R)-5'-Hydroxyaverantin[s]"	"ec-code/1.14.13.174"	"Aspergillus_nidulans@Seq_8064 or Fusarium_graminearum@Seq_7137 or Botrytis_cinerea@Seq_6751 or Fusarium_graminearum@Seq_8792 or Aspergillus_nidulans@Seq_2608 or Stagonospora_nodorum@Seq_159 or Aspergillus_nidulans@Seq_175 or Stagonospora_nodorum@Seq_162 or Stagonospora_nodorum@Seq_536 or Botrytis_cinerea@Seq_9681 or Botrytis_cinerea@Seq_13280 or Stagonospora_nodorum@Seq_2787 or Stagonospora_nodorum@Seq_3009 or Sclerotinia_sclerotiorum@Seq_1961 or Stagonospora_nodorum@Seq_5263 or Sclerotinia_sclerotiorum@Seq_7164 or Botrytis_cinerea@Seq_13931 or Stagonospora_nodorum@Seq_7610 or Stagonospora_nodorum@Seq_11083 or Stagonospora_nodorum@Seq_8957"	0	1000	NA	NA	"kegg.reaction/R10318;kegg.pathway/rn00254;kegg.orthology/K17645;rhea/35578"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10319"	"8-O-methylsterigmatocystin,NADPH:O2 oxidoreductase (aflatoxin-B forming)"	"2 NADPH[s] + 2 Oxygen[s] + 2 H+[s] + O-Methylsterigmatocystin[s] => H2O[s] + 2 NADP+[s] + CO2[s] + Methanol[s] + Aflatoxin B1[s]"	"ec-code/1.14.13.175"	"Fusarium_graminearum@Seq_3536 or Arthrobotrys_oligospora@Seq_8175 or Fusarium_graminearum@Seq_5397 or Fusarium_graminearum@Seq_3909 or Stagonospora_nodorum@Seq_783"	0	1000	NA	NA	"kegg.reaction/R10319;kegg.pathway/rn00254;kegg.orthology/K17651;rhea/35762"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10320"	"8-O-methyldihydrosterigmatocystin,NADPH:O2 oxidoreductase (aflatoxin-B forming)"	"2 NADPH[s] + 2 Oxygen[s] + 2 H+[s] + Dihydro-O-methylsterigmatocystin[s] => H2O[s] + 2 NADP+[s] + CO2[s] + Methanol[s] + Aflatoxin B2[s]"	"ec-code/1.14.13.175"	"Fusarium_graminearum@Seq_3536 or Arthrobotrys_oligospora@Seq_8175 or Fusarium_graminearum@Seq_5397 or Fusarium_graminearum@Seq_3909 or Stagonospora_nodorum@Seq_783"	0	1000	NA	NA	"kegg.reaction/R10320;kegg.pathway/rn00254;kegg.orthology/K17651;rhea/35766"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10321"	"tryprostatin B,NADPH:oxygen oxidoreductase (6-hydroxytryprostatin B-forming)"	"NADPH[s] + Oxygen[s] + H+[s] + Tryprostatin B[s] <=> H2O[s] + NADP+[s] + 6-Hydroxytryprostatin B[s]"	"ec-code/1.14.13.176"	"Aspergillus_nidulans@Seq_8064 or Aspergillus_nidulans@Seq_6682 or Arthrobotrys_oligospora@Seq_5152 or Coccidioides_immitis@Seq_1149 or Arthrobotrys_oligospora@Seq_2097 or Stagonospora_nodorum@Seq_9457 or Sclerotinia_sclerotiorum@Seq_66 or Botrytis_cinerea@Seq_3167"	-1000	1000	NA	NA	"kegg.reaction/R10321;kegg.pathway/rn00404;kegg.module/M00786;kegg.orthology/K17475;rhea/35958"	"Staurosporine biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10339"	"(7,8-dihydropterin-6-yl)methyl-diphosphate:4-(beta-D-ribofuranosyl)aniline-5'-phosphate 6-hydroxymethyl-7,8-dihydropterintransferase"	"6-Hydroxymethyl-7,8-dihydropterin diphosphate[s] + 4-(beta-D-Ribofuranosyl)aniline 5'-phosphate[s] => Diphosphate[s] + N-[(7,8-Dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline 5'-phosphate[s]"	"ec-code/2.5.1.105"	"Coccidioides_immitis@Seq_7023"	0	1000	NA	NA	"kegg.reaction/R10339;kegg.pathway/rn00790;kegg.orthology/K06897;rhea/35954"	"Folate biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10350"	"3-geranylgeranylindole,NADPH:oxygen oxidoreductase (10,11-epoxidizing)"	"NADPH[s] + Oxygen[s] + H+[s] + 3-Geranylgeranylindole[s] <=> H2O[s] + NADP+[s] + 10,11-Epoxy-3-geranylgeranylindole[s]"	"ec-code/1.14.13.-"	"Sclerotinia_sclerotiorum@Seq_1940 or Aspergillus_nidulans@Seq_3704 or Fusarium_graminearum@Seq_8871 or Aspergillus_nidulans@Seq_2420 or Fusarium_graminearum@Seq_5913 or Botrytis_cinerea@Seq_1703 or Fusarium_graminearum@Seq_10570 or Fusarium_graminearum@Seq_4598"	-1000	1000	NA	NA	"kegg.reaction/R10350;kegg.pathway/rn00403;kegg.module/M00661;kegg.orthology/K18386"	"Indole diterpene alkaloid biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10351"	"emindole-SB,NADPH:oxygen oxidoreductase (14,15-epoxidizing)"	"NADPH[s] + Oxygen[s] + H+[s] + Emindole SB[s] <=> H2O[s] + NADP+[s] + 14,15-Epoxyemindole SB[s]"	"ec-code/1.14.13.-"	"Sclerotinia_sclerotiorum@Seq_1940 or Aspergillus_nidulans@Seq_3704 or Fusarium_graminearum@Seq_8871 or Aspergillus_nidulans@Seq_2420 or Fusarium_graminearum@Seq_5913 or Botrytis_cinerea@Seq_1703 or Fusarium_graminearum@Seq_10570 or Fusarium_graminearum@Seq_4598"	-1000	1000	NA	NA	"kegg.reaction/R10351;kegg.pathway/rn00403;kegg.module/M00661;kegg.orthology/K18386"	"Indole diterpene alkaloid biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10356"	"paspaline-B,NADPH:oxygen oxidoreductase"	"NADPH[s] + Oxygen[s] + H+[s] + Paspaline B[s] <=> H2O[s] + NADP+[s] + Formate[s] + 12-Demethyl-11,12-dehydropaspaline[s]"	"ec-code/1.14.13.-"	"Aspergillus_nidulans@Seq_6622"	-1000	1000	NA	NA	"kegg.reaction/R10356;kegg.pathway/rn00403;kegg.orthology/K18388"	"Indole diterpene alkaloid biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10357"	""	"NADPH[s] + Oxygen[s] + H+[s] + 12-Demethyl-11,12-dehydropaspaline[s] <=> H2O[s] + NADP+[s] + beta-PC-M6[s]"	"ec-code/1.14.13.-"	"Aspergillus_nidulans@Seq_6622"	-1000	1000	NA	NA	"kegg.reaction/R10357;kegg.pathway/rn00403;kegg.orthology/K18388"	"Indole diterpene alkaloid biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10358"	""	"NADPH[s] + Oxygen[s] + H+[s] + beta-PC-M6[s] <=> 2 H2O[s] + NADP+[s] + 13-Desoxypaxilline[s]"	"ec-code/1.14.13.-"	"Aspergillus_nidulans@Seq_6622"	-1000	1000	NA	NA	"kegg.reaction/R10358;kegg.pathway/rn00403;kegg.orthology/K18388"	"Indole diterpene alkaloid biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10371"	"paspaline,NADPH:oxygen oxidoreductase"	"2 NADPH[s] + 2 Oxygen[s] + 2 H+[s] + Paspaline[s] <=> 3 H2O[s] + 2 NADP+[s] + Paspaline B[s]"	"ec-code/1.14.13.-"	"Aspergillus_nidulans@Seq_6622"	-1000	1000	NA	NA	"kegg.reaction/R10371;kegg.pathway/rn00403;kegg.orthology/K18388"	"Indole diterpene alkaloid biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10398"	"versiconol acetate O-acetylhydrolase"	"H2O[s] + Versiconol acetate[s] => Acetate[s] + Versiconol[s]"	"ec-code/3.1.1.94"	"yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_6215"	0	1000	NA	NA	"kegg.reaction/R10398;kegg.pathway/rn00254;kegg.orthology/K17648;rhea/35722"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10401"	"versiconal-hemiacetal-acetate O-acetylhydrolase"	"H2O[s] + Versiconal hemiacetal acetate[s] => Acetate[s] + Versiconal[s]"	"ec-code/3.1.1.94"	"yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_6215"	0	1000	NA	NA	"kegg.reaction/R10401;kegg.pathway/rn00254;kegg.orthology/K17648;rhea/35718"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10402"	"versiconal hydro-lyase (versicolorin-B forming)"	"Versiconal[s] => H2O[s] + Versicolorin B[s]"	"ec-code/4.2.1.143"	"Stagonospora_nodorum@Seq_8981 or Stagonospora_nodorum@Seq_1965 or Aspergillus_nidulans@Seq_8535 or Aspergillus_nidulans@Seq_2334"	0	1000	NA	NA	"kegg.reaction/R10402;kegg.pathway/rn00254;kegg.orthology/K17646;rhea/33862"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10403"	"S-adenosyl-L-methionine:dihydrodemethylsterigmatocystin 6-O-methyltransferase"	"S-Adenosyl-L-methionine[s] + Dihydrodemethylsterigmatocystin[s] => S-Adenosyl-L-homocysteine[s] + Dihydrosterigmatocystin[s]"	"ec-code/2.1.1.109"	"Botrytis_cinerea@Seq_10045 or Botrytis_cinerea@Seq_14873 or Aspergillus_nidulans@Seq_6374 or Botrytis_cinerea@Seq_212 or Aspergillus_nidulans@Seq_5843 or Sclerotinia_sclerotiorum@Seq_10602 or Neurospora_crassa@Seq_2683 or Stagonospora_nodorum@Seq_2442 or Aspergillus_nidulans@Seq_5866 or Aspergillus_nidulans@Seq_593 or Sclerotinia_sclerotiorum@Seq_8683"	0	1000	NA	NA	"kegg.reaction/R10403;kegg.pathway/rn00254;kegg.orthology/K17649"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10414"	"fumitremorgin C,NADPH:oxygen oxidoreductase (12alpha,13alpha-dihydroxyfumitremorgin C-forming)"	"2 NADPH[s] + 2 Oxygen[s] + 2 H+[s] + Fumitremorgin C[s] <=> 2 H2O[s] + 2 NADP+[s] + 12alpha,13alpha-Dihydroxyfumitremorgin C[s]"	"ec-code/1.14.13.177"	"Aspergillus_nidulans@Seq_5373 or Fusarium_graminearum@Seq_9660 or Aspergillus_nidulans@Seq_6050 or Fusarium_graminearum@Seq_8229 or Fusarium_graminearum@Seq_10270 or Aspergillus_nidulans@Seq_65"	-1000	1000	NA	NA	"kegg.reaction/R10414;kegg.pathway/rn00404;kegg.module/M00786;kegg.orthology/K17826;rhea/35970"	"Staurosporine biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10445"	"fumitremorgin B,2-oxoglutarate:oxygen oxidoreductase (verruculogen-forming)"	"2 Oxygen[s] + 2-Oxoglutarate[s] + Reduced acceptor[s] + Fumitremorgin B[s] <=> H2O[s] + CO2[s] + Acceptor[s] + Succinate[s] + Verruculogen[s]"	"ec-code/1.14.11.38"	"Aspergillus_nidulans@Seq_9556"	-1000	1000	NA	NA	"kegg.reaction/R10445;kegg.pathway/rn00404;kegg.module/M00786;kegg.orthology/K17825;rhea/35978"	"Staurosporine biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10475"	"5'-oxoaverantin hydro-lyase [(1'S,5'S)-averufin forming]"	"5'-Oxoaverantin[s] => H2O[s] + (1'S,5'S)-Averufin[s]"	"ec-code/4.2.1.142"	"Stagonospora_nodorum@Seq_8981 or Stagonospora_nodorum@Seq_1965 or Aspergillus_nidulans@Seq_8535 or Aspergillus_nidulans@Seq_2334"	0	1000	NA	NA	"kegg.reaction/R10475;kegg.pathway/rn00254;kegg.orthology/K17646;rhea/35674"	"Aflatoxin biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10491"	"S-adenosyl-L-methionine:gamma-tocotrienol 5-O-methyltransferase"	"S-Adenosyl-L-methionine[s] + gamma-Tocotrienol[s] <=> S-Adenosyl-L-homocysteine[s] + alpha-Tocotrienol[s]"	"ec-code/2.1.1.95"	"Neurospora_crassa@Seq_3804"	-1000	1000	NA	NA	"kegg.reaction/R10491;kegg.pathway/rn00130;kegg.module/M00112;kegg.orthology/K05928"	"Ubiquinone and other terpenoid-quinone biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
"R10492"	"S-adenosyl-L-methionine:delta-tocotrienol 5-O-methyltransferase"	"S-Adenosyl-L-methionine[s] + delta-Tocotrienol[s] <=> S-Adenosyl-L-homocysteine[s] + beta-Tocotrienol[s]"	"ec-code/2.1.1.95"	"Neurospora_crassa@Seq_3804"	-1000	1000	NA	NA	"kegg.reaction/R10492;kegg.pathway/rn00130;kegg.module/M00112;kegg.orthology/K05928"	"Ubiquinone and other terpenoid-quinone biosynthesis"	NA	"Included by getKEGGModelFromOrganism (using HMMs)"	NA	NA	NA
